"quad","year","area","species","stemID","x","y"
"Q2",2008,2.5e-05,"Balsamorhiza sagittata","null",0.386823010377754,0.769640935999732
"Q2",2008,2.5e-05,"Balsamorhiza sagittata","null",0.2136090881063,0.827701466839897
"Q2",2008,2.5e-05,"Balsamorhiza sagittata","null",0.633580276459297,0.863505466271269
"Q2",2008,2.5e-05,"Balsamorhiza sagittata","null",0.377146254496182,0.958337666791848
"Q2",2009,0.000590649267884,"Poa secunda","null",0.23686719,0.98569698
"Q2",2009,0.000338651457581,"Poa secunda","null",0.12630918,0.73492116
"Q2",2009,0.000359278905596,"Poa secunda","null",0.19533117,0.53506212
"Q2",2009,0.00300140962275,"Poa secunda","null",0.18450773,0.59815403
"Q2",2009,0.001309127270332,"Poa secunda","null",0.34111117,0.50265866
"Q2",2009,0.00095504577117,"Poa secunda","null",0.50512892,0.54946304
"Q2",2009,0.001138908443753,"Poa secunda","null",0.59149065,0.65982689
"Q2",2009,0.000793435189078,"Poa secunda","null",0.59170922,0.77379801
"Q2",2009,0.00112770085006,"Poa secunda","null",0.65855044,0.76811356
"Q2",2009,0.001258776355203,"Poa secunda","null",0.66579807,0.81607217
"Q2",2009,0.000278067690461,"Poa secunda","null",0.75972844,0.82405984
"Q2",2009,0.000951147330267,"Poa secunda","null",0.81916549,0.73734954
"Q2",2009,0.00102310064522,"Poa secunda","null",0.89288096,0.63697773
"Q2",2009,0.0008156869205,"Poa secunda","null",0.95727323,0.55495312
"Q2",2009,0.000635906990433,"Poa secunda","null",0.98697583,0.48907867
"Q2",2009,0.002146903194016,"Poa secunda","null",0.70493413,0.53936643
"Q2",2009,0.004369723003671,"Poa secunda","null",0.97189412,0.03805436
"Q2",2009,0.002701902066143,"Poa secunda","null",0.43376545,0.03700352
"Q2",2009,0.000770371201029,"Poa secunda","null",0.48931061,0.0756217
"Q2",2009,0.000429955420378,"Poa secunda","null",0.49404533,0.10141398
"Q2",2009,0.001105286822526,"Poa secunda","null",0.30119056,0.07548026
"Q2",2009,0.003245531182404,"Poa secunda","null",0.06531281,0.05802004
"Q2",2009,0.001052337125294,"Poa secunda","null",0.06965564,0.24462379
"Q2",2009,0.000572215477165,"Pseudoroegneria spicata","null",0.68737369,0.49056508
"Q2",2009,0.000513580682568,"Pseudoroegneria spicata","null",0.64823118,0.46641879
"Q2",2009,0.000465990866379,"Pseudoroegneria spicata","null",0.72754861,0.41140876
"Q2",2009,0.000344498600278,"Pseudoroegneria spicata","null",0.79059275,0.42119218
"Q2",2009,0.000529498308864,"Pseudoroegneria spicata","null",0.53563468,0.57277981
"Q2",2009,0.000791810820179,"Pseudoroegneria spicata","null",0.56075021,0.71859246
"Q2",2009,0.000887153270175,"Pseudoroegneria spicata","null",0.25675127,0.60983052
"Q2",2009,0.00070848809133,"Pseudoroegneria spicata","null",0.25263202,0.55408274
"Q2",2009,0.004745667687951,"Pseudoroegneria spicata","null",0.34569276,0.55954038
"Q2",2009,0.000214094696888,"Pseudoroegneria spicata","null",0.99399668,0.52092068
"Q2",2009,0.000851419676423,"Pseudoroegneria spicata","null",0.7732495,0.52985065
"Q2",2009,0.001067604675167,"Koeleria macrantha","null",0.88222416,0.40104507
"Q2",2009,0.000255003666299,"Koeleria macrantha","null",0.90290095,0.01377509
"Q2",2009,0.000294797059494,"Poa secunda","null",0.21818339,0.07276881
"Q2",2009,0.000325087406525,"Pseudoroegneria spicata","null",0.99363163,0.13598596
"Q2",2009,0.015435193978106,"Artemisia tripartita","25",0.14783675,0.10520081
"Q2",2009,0.286794605492311,"Artemisia tripartita","a",0.73269716,0.73861008
"Q2",2009,0.00646864749865,"Artemisia tripartita","a",0.22607236,0.71481128
"Q2",2009,0.011076217849711,"Artemisia tripartita","a",0.3110267,0.95554619
"Q2",2009,0.131932954805145,"Balsamorhiza sagittata","172",0.17794919,0.80460599
"Q2",2009,0.001596943646573,"Purshia tridentata","b",0.51104194,0.01311468
"Q2",2009,0.003215702418785,"Purshia tridentata","b",0.80906875,0.02846045
"Q2",2009,0.004708649955246,"Artemisia tripartita","2",0.32959176,0.03271875
"Q2",2009,0.018622926852172,"Artemisia tripartita","18",0.89775785,0.06883581
"Q2",2009,0.03245472780847,"Balsamorhiza sagittata","88",0.82931772,0.26659555
"Q2",2009,0.023774451858185,"Artemisia tripartita","75",0.555139,0.23611324
"Q2",2009,0.013090825205279,"Artemisia tripartita","15",0.66782953,0.04123187
"Q2",2009,0.011751100142151,"Artemisia tripartita","15",0.70862868,0.17834443
"Q2",2009,0.008925313540951,"Purshia tridentata","b",0.53340534,0.10066777
"Q2",2009,0.00553765665574,"Artemisia tripartita","48",0.48073782,0.14283618
"Q2",2009,0.002016701775074,"Artemisia tripartita","59",0.50120356,0.17599334
"Q2",2009,2.5e-05,"Poa secunda","null",0.2111861,0.01669938
"Q2",2009,2.5e-05,"Koeleria macrantha","null",0.92081172,0.0256624
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.36054875,0.02851216
"Q2",2009,2.5e-05,"Poa secunda","null",0.8473039,0.03200118
"Q2",2009,5.50175e-06,"Pseudoroegneria spicata","null",0.00055018,0.06369778
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.33490091,0.07125857
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.02920395,0.07408115
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.38448675,0.07524824
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.35541918,0.07638815
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.88063996,0.07927283
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.88665139,0.09184216
"Q2",2009,2.5e-05,"Poa secunda","null",0.23851075,0.09484787
"Q2",2009,2.5e-05,"Poa secunda","null",0.2111861,0.10796371
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.0539145,0.12825379
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.64438493,0.15048192
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.3445901,0.17328
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.75723546,0.22229589
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.68941115,0.2388245
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.0704431,0.25535312
"Q2",2009,2.5e-05,"Poa secunda","null",0.80577043,0.25660979
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.92195163,0.26333245
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.93164082,0.27131178
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.15878569,0.3032291
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.78008526,0.44815557
"Q2",2009,2.5e-05,"Koeleria macrantha","null",0.92537134,0.46623542
"Q2",2009,2.5e-05,"Poa secunda","null",0.79757303,0.510729
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.63854358,0.52521107
"Q2",2009,2.5e-05,"Poa secunda","null",0.81943275,0.52821678
"Q2",2009,2.5e-05,"Koeleria macrantha","null",0.53837382,0.52893015
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.78915278,0.53234986
"Q2",2009,2.5e-05,"Poa secunda","null",0.83746702,0.54625105
"Q2",2009,2.5e-05,"Poa secunda","null",0.88993034,0.57357569
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.59810311,0.57603491
"Q2",2009,2.5e-05,"Poa secunda","null",0.92873134,0.57958711
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.57405742,0.58532529
"Q2",2009,2.5e-05,"Poa secunda","null",0.44091201,0.58934508
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.17894302,0.59133671
"Q2",2009,2.5e-05,"Poa secunda","null",0.89976722,0.59816788
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.22594141,0.60773151
"Q2",2009,2.5e-05,"Poa secunda","null",0.02209954,0.67522338
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.80397154,0.67825762
"Q2",2009,2.5e-05,"Poa secunda","null",0.00406528,0.67850234
"Q2",2009,2.5e-05,"Poa secunda","null",0.9473121,0.7282332
"Q2",2009,2.5e-05,"Poa secunda","null",0.94621911,0.75227889
"Q2",2009,2.5e-05,"Pascopyrum smithii","null",0.69967029,0.76090068
"Q2",2009,2.5e-05,"Poa secunda","null",0.0177276,0.76648771
"Q2",2009,2.5e-05,"Poa secunda","null",0.86533816,0.76812719
"Q2",2009,2.5e-05,"Poa secunda","null",0.09970154,0.77687107
"Q2",2009,2.5e-05,"Poa secunda","null",0.80850289,0.77851055
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.61504439,0.78206275
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.60138207,0.78370223
"Q2",2009,2.5e-05,"Poa secunda","null",0.91288304,0.78561496
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.73855179,0.79299261
"Q2",2009,2.5e-05,"Poa secunda","null",0.1718386,0.92442417
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.17019913,0.95557426
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.0406803,0.97524801
"Q2",2009,2.5e-05,"Poa secunda","null",0.96370689,0.9834454
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.0794813,0.98836384
"Q2",2009,2.5e-05,"Pseudoroegneria spicata","null",0.02319253,0.98891033
"Q2",2009,2.5e-05,"Hesperostipa comata","null",0.12743832,0.99458107
"Q2",2009,2.5e-05,"Hesperostipa comata","null",0.10692004,0.99629092
"Q2",2009,2.5e-05,"Balsamorhiza sagittata","null",0.545399689228952,0.136186848316289
"Q2",2009,2.5e-05,"Eriogonum heracleoides","null",0.65236426071915,0.61043330791708
"Q2",2009,2.5e-05,"Balsamorhiza sagittata","null",0.627286362542588,0.905098575897578
"Q2",2010,0.000924922480809,"Poa secunda","null",0.91529872,0.63279602
"Q2",2010,0.00024907748621,"Poa secunda","null",0.86148815,0.62784902
"Q2",2010,9.6400393068e-05,"Poa secunda","null",0.89778406,0.69585363
"Q2",2010,0.001265449739536,"Poa secunda","null",0.96067441,0.53500604
"Q2",2010,0.001222367901883,"Poa secunda","null",0.98120113,0.48275478
"Q2",2010,6.9825194768e-05,"Poa secunda","null",0.8749681,0.76824004
"Q2",2010,0.000122454410252,"Poa secunda","null",0.99031357,0.9820678
"Q2",2010,0.000389770140525,"Poa secunda","null",0.83075474,0.78034614
"Q2",2010,0.000749577720411,"Poa secunda","null",0.83419443,0.72973733
"Q2",2010,0.000827218971631,"Poa secunda","null",0.76825915,0.65115994
"Q2",2010,9.405552109e-05,"Poa secunda","null",0.76244467,0.82831866
"Q2",2010,0.00024985926059,"Poa secunda","null",0.55403519,0.71183057
"Q2",2010,0.004747326063094,"Poa secunda","null",0.59463766,0.78226638
"Q2",2010,0.000124017756892,"Poa secunda","null",0.68100715,0.80124313
"Q2",2010,6.0445632867e-05,"Poa secunda","null",0.67938785,0.52996526
"Q2",2010,0.000171696779529,"Poa secunda","null",0.73680355,0.48033377
"Q2",2010,3.8039080421e-05,"Poa secunda","null",0.65948694,0.49556873
"Q2",2010,0.001416303186932,"Poa secunda","null",0.71934831,0.53434171
"Q2",2010,0.001638545011512,"Poa secunda","null",0.97409294,0.04364348
"Q2",2010,0.000116201503733,"Poa secunda","null",0.81843075,0.22792221
"Q2",2010,0.000126362567511,"Poa secunda","null",0.77746482,0.48011742
"Q2",2010,0.00330916140005,"Poa secunda","null",0.42095309,0.02559914
"Q2",2010,0.001285511885605,"Poa secunda","null",0.30956091,0.06023278
"Q2",2010,0.000374137377946,"Poa secunda","null",0.2168406,0.06226229
"Q2",2010,0.000321508135392,"Poa secunda","null",0.13550184,0.08579903
"Q2",2010,0.000197490566184,"Poa secunda","null",0.05789736,0.07869486
"Q2",2010,0.000882193374907,"Poa secunda","null",0.07845005,0.23327804
"Q2",2010,0.000258196563125,"Poa secunda","null",0.28365593,0.42181615
"Q2",2010,8.8323483481e-05,"Poa secunda","null",0.31855864,0.51652111
"Q2",2010,0.004318213505871,"Poa secunda","null",0.35603119,0.51050509
"Q2",2010,0.003523041671359,"Poa secunda","null",0.19054017,0.58259412
"Q2",2010,0.000767034042112,"Poa secunda","null",0.13504774,0.72904433
"Q2",2010,0.000560685383888,"Poa secunda","null",0.17036573,0.76429586
"Q2",2010,0.000174041572102,"Poa secunda","null",0.01674621,0.7887413
"Q2",2010,0.000180294702398,"Poa secunda","null",0.10495892,0.91794957
"Q2",2010,0.00038403792606,"Poa secunda","null",0.11069814,0.96840931
"Q2",2010,9.6660980919e-05,"Poa secunda","null",0.18470099,0.99384426
"Q2",2010,0.000381693108222,"Poa secunda","null",0.2493488,0.98236567
"Q2",2010,0.000299519296332,"Poa secunda","null",0.49499409,0.98997937
"Q2",2010,6.3572026574e-05,"Poa secunda","null",0.45463704,0.8799371
"Q2",2010,9.9266285547e-05,"Poa secunda","null",0.4565136,0.90994442
"Q2",2010,0.000142516141252,"Pseudoroegneria spicata","null",0.53541815,0.65498572
"Q2",2010,0.000145121640782,"Pseudoroegneria spicata","null",0.63439977,0.47913295
"Q2",2010,0.000895480980374,"Pseudoroegneria spicata","null",0.66244404,0.45931484
"Q2",2010,0.000522385535151,"Pseudoroegneria spicata","null",0.69682305,0.49069388
"Q2",2010,0.001341267207856,"Pseudoroegneria spicata","null",0.73545861,0.40745304
"Q2",2010,5.4909165179e-05,"Pseudoroegneria spicata","null",0.78051507,0.42880293
"Q2",2010,0.000370750555198,"Pseudoroegneria spicata","null",0.81956085,0.41836249
"Q2",2010,8.3373321313e-05,"Pseudoroegneria spicata","null",0.84748822,0.53893993
"Q2",2010,0.001259717784941,"Pseudoroegneria spicata","null",0.31683832,0.6000343
"Q2",2010,0.000985367796057,"Pseudoroegneria spicata","null",0.26305682,0.56079307
"Q2",2010,0.002330247637564,"Poa secunda","null",0.05452321,0.03362299
"Q2",2010,0.000217291456681,"Pseudoroegneria spicata","null",0.88881612,0.06574919
"Q2",2010,0.000174562881347,"Koeleria macrantha","null",0.94125269,0.47128701
"Q2",2010,0.000710235848718,"Koeleria macrantha","null",0.88298993,0.38813852
"Q2",2010,8.2852217797e-05,"Koeleria macrantha","null",0.80672679,0.49675333
"Q2",2010,0.000717791571775,"Koeleria macrantha","null",0.55262659,0.52114315
"Q2",2010,1.6541974212e-05,"Koeleria macrantha","null",0.00181162,0.62454114
"Q2",2010,8.5197082556e-05,"Pascopyrum smithii","null",0.34924965,0.16018606
"Q2",2010,0.011943220570382,"Artemisia tripartita","222",0.15823645,0.11369998
"Q2",2010,0.006988044755517,"Artemisia tripartita","a",0.32655283,0.03782506
"Q2",2010,0.023252883188998,"Balsamorhiza sagittata","41",0.83692456,0.26286949
"Q2",2010,0.004461247612733,"Artemisia tripartita","111",0.62673167,0.02454392
"Q2",2010,0.007979854230116,"Artemisia tripartita","97",0.69925178,0.04780843
"Q2",2010,0.010753030203764,"Artemisia tripartita","97",0.70986744,0.18671933
"Q2",2010,0.030822413533807,"Artemisia tripartita","126",0.53687841,0.23582293
"Q2",2010,0.019907680214582,"Artemisia tripartita","26",0.89546819,0.07020823
"Q2",2010,0.276969313424624,"Artemisia tripartita","b",0.70155036,0.72744425
"Q2",2010,0.019640681395448,"Artemisia tripartita","b",0.26975147,0.91672213
"Q2",2010,0.130828254934513,"Balsamorhiza sagittata","228",0.15310626,0.78578092
"Q2",2010,0.014516948692645,"Purshia tridentata","c",0.62023027,0.10391182
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.94971121,0.78258747
"Q2",2010,2.5e-05,"Poa secunda","null",0.94393633,0.57469158
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.94104888,0.2491324
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.93527399,0.37257058
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.93527399,0.40649803
"Q2",2010,1.656155e-05,"Pseudoroegneria spicata","null",0.92661167,0.00165616
"Q2",2010,2.5e-05,"Poa secunda","null",0.92516795,0.56602925
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.92444609,0.37184872
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.92083678,0.45847201
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.92011492,0.40505431
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.9020684,0.4714655
"Q2",2010,2.5e-05,"Poa secunda","null",0.89268421,0.59634741
"Q2",2010,2.5e-05,"Poa secunda","null",0.88907491,0.73711025
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.8818563,0.6461558
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.86886281,0.51044598
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.85731304,0.3942264
"Q2",2010,2.5e-05,"Poa secunda","null",0.85659118,0.1718933
"Q2",2010,2.5e-05,"Poa secunda","null",0.83637908,0.81579307
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.83204792,0.54004227
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.82843861,0.51694273
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.82194186,0.53065808
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.80894837,0.45053154
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.80750465,0.56458553
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.80606093,0.67430836
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.8046172,0.52777063
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.79739859,0.50972412
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.79595487,0.54004227
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.78945814,0.58046647
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.77429906,0.51333342
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.76708045,0.19643656
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.75913998,0.80496515
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.74903393,0.7912498
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.74614649,0.70390465
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.74325905,0.11558816
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.73820602,0.77248142
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.70066926,0.22458913
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.69200693,0.76020979
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.66457623,0.1350784
"Q2",2010,2.5e-05,"Poa secunda","null",0.64580785,0.69235488
"Q2",2010,2.5e-05,"Pseudoroegneria spicata","null",0.64436413,0.51333342
"Q2",2010,2.5e-05,"Poa secunda","null",0.61404598,0.66131487
"Q2",2010,2.5e-05,"Poa secunda","null",0.60105248,0.63460602
"Q2",2010,2.5e-05,"Poa secunda","null",0.59239016,0.65914929
"Q2",2010,2.5e-05,"Poa secunda","null",0.53969432,0.08454815
"Q2",2010,2.5e-05,"Poa secunda","null",0.53247571,0.88581355
"Q2",2010,2.5e-05,"Poa secunda","null",0.53175385,0.02030255
"Q2",2010,2.5e-05,"Poa secunda","null",0.53175385,0.10187281
"Q2",2010,2.5e-05,"Poa secunda","null",0.52814455,0.04051465
"Q2",2010,2.5e-05,"Poa secunda","null",0.52670083,0.05567372
"Q2",2010,2.5e-05,"Poa secunda","null",0.51659477,0.04268023
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.51298548,0.08454815
"Q2",2010,2.5e-05,"Poa secunda","null",0.50648873,0.06072675
"Q2",2010,2.5e-05,"Poa secunda","null",0.49927012,0.06577978
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.49927012,0.22458913
"Q2",2010,2.5e-05,"Poa secunda","null",0.49205152,0.07227652
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.46389895,0.12713794
"Q2",2010,2.5e-05,"Poa secunda","null",0.45523662,0.71184512
"Q2",2010,2.5e-05,"Poa secunda","null",0.43791196,0.11342258
"Q2",2010,2.5e-05,"Poa secunda","null",0.36356031,0.24335751
"Q2",2010,2.5e-05,"Poa secunda","null",0.36139472,0.17766819
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.35273239,0.06938908
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.35056681,0.05711745
"Q2",2010,2.5e-05,"Poa secunda","null",0.33035471,0.09393235
"Q2",2010,2.5e-05,"Poa secunda","null",0.32602355,0.12497235
"Q2",2010,2.5e-05,"Poa secunda","null",0.3195268,0.11053514
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.31736122,0.02535557
"Q2",2010,2.5e-05,"Poa secunda","null",0.31375191,0.5357111
"Q2",2010,2.5e-05,"Poa secunda","null",0.27404957,0.10548211
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.26755283,0.89808519
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.26538724,0.01885883
"Q2",2010,2.5e-05,"Poa secunda","null",0.24950631,0.07877327
"Q2",2010,2.5e-05,"Poa secunda","null",0.24300956,0.09176676
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.23723468,0.88292611
"Q2",2010,2.5e-05,"Poa secunda","null",0.2018635,0.89880705
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.18959187,0.90458193
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.18092954,0.92407217
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.17659837,0.29533149
"Q2",2010,2.5e-05,"Poa secunda","null",0.17515466,0.9897615
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.17082349,0.93634381
"Q2",2010,2.5e-05,"Poa secunda","null",0.15566441,0.78403119
"Q2",2010,1.677155e-05,"Poa secunda","null",0.15422069,0.99832285
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.15133325,0.96449638
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.14916767,0.9089131
"Q2",2010,2.5e-05,"Poa secunda","null",0.13689604,0.96016521
"Q2",2010,2.5e-05,"Poa secunda","null",0.12390255,0.11558816
"Q2",2010,2.5e-05,"Poa secunda","null",0.10729975,0.07805141
"Q2",2010,2.5e-05,"Poa secunda","null",0.09358439,0.06289233
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.08708765,0.96088707
"Q2",2010,2.5e-05,"Pascopyrum smithii","null",0.0842002,0.25201984
"Q2",2010,2.5e-05,"Poa secunda","null",0.07986904,0.0910449
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.0733723,0.97748987
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.04738531,0.96016521
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.04449787,0.97893359
"Q2",2010,2.5e-05,"Poa secunda","null",0.03078251,0.8150712
"Q2",2010,2.5e-05,"Poa secunda","null",0.02356391,0.77320328
"Q2",2010,2.5e-05,"Poa secunda","null",0.01706716,0.8114619
"Q2",2010,2.5e-05,"Poa secunda","null",0.00696111,0.8114619
"Q2",2010,2.5e-05,"Koeleria macrantha","null",0.00623924,0.05928302
"Q2",2010,2.5e-05,"Balsamorhiza sagittata","null",0.978585639728338,0.377623604261825
"Q2",2010,2.5e-05,"Balsamorhiza sagittata","null",0.63064877418674,0.903860073411002
"Q2",2010,2.5e-05,"Balsamorhiza sagittata","null",0.558462695906794,0.110535140876679
"Q2",2010,2.5e-05,"Balsamorhiza sagittata","null",0.551965952999414,0.936343805744957
"Q2",2010,2.5e-05,"Balsamorhiza sagittata","null",0.523813382603713,0.953668462396497
"Q2",2010,2.5e-05,"Balsamorhiza sagittata","null",0.483389179300855,0.724116750640426
"Q2",2010,2.5e-05,"Balsamorhiza sagittata","null",0.355619835383427,0.601400430467382
"Q2",2010,2.5e-05,"Balsamorhiza sagittata","null",0.340460759701013,0.610784620599283
"Q2",2010,2.5e-05,"Balsamorhiza sagittata","null",0.325301688467863,0.733500940772327
"Q2",2010,2.5e-05,"Balsamorhiza sagittata","null",0.320248655824953,0.415882226595556
"Q2",2010,2.5e-05,"Balsamorhiza sagittata","null",0.313751912917573,0.579022750071458
"Q2",2011,0.004072709623218,"Poa secunda","null",0.04570487,0.03032417
"Q2",2011,0.000261537221577,"Poa secunda","null",0.22788655,0.04387044
"Q2",2011,0.000781531387329,"Poa secunda","null",0.30197014,0.03393585
"Q2",2011,0.002949756203986,"Poa secunda","null",0.41670634,0.01952206
"Q2",2011,0.000491432519273,"Poa secunda","null",0.48501893,0.04327505
"Q2",2011,0.000972644191434,"Poa secunda","null",0.27503682,0.42555703
"Q2",2011,0.004091070068537,"Poa secunda","null",0.18061983,0.57349749
"Q2",2011,0.001398272307172,"Poa secunda","null",0.35683565,0.47720489
"Q2",2011,6.4824200778e-05,"Poa secunda","null",0.40141117,0.49592996
"Q2",2011,0.000568297507148,"Poa secunda","null",0.57929602,0.65170044
"Q2",2011,0.000104026889744,"Poa secunda","null",0.52854508,0.90324497
"Q2",2011,0.00070345025219,"Poa secunda","null",0.50724131,0.98854632
"Q2",2011,0.000284855038367,"Poa secunda","null",0.20667936,0.99315995
"Q2",2011,0.000343302704654,"Poa secunda","null",0.25355872,0.98369836
"Q2",2011,0.000906140039949,"Poa secunda","null",0.71369323,0.52973116
"Q2",2011,0.00041400728589,"Poa secunda","null",0.69810503,0.48017602
"Q2",2011,0.001531624027366,"Poa secunda","null",0.98905591,0.03654587
"Q2",2011,0.000675124817447,"Poa secunda","null",0.07500588,0.20981103
"Q2",2011,0.002295311549169,"Pseudoroegneria spicata","null",0.73149646,0.38205846
"Q2",2011,0.000837815369038,"Poa secunda","null",0.60091212,0.78894936
"Q2",2011,8.7575798782e-05,"Pseudoroegneria spicata","null",0.84446402,0.56453084
"Q2",2011,0.000174171429202,"Pseudoroegneria spicata","null",0.27565295,0.59478036
"Q2",2011,0.000551776322328,"Pseudoroegneria spicata","null",0.54119732,0.53125295
"Q2",2011,0.000298989860686,"Pseudoroegneria spicata","null",0.22774285,0.5877613
"Q2",2011,0.000163180737636,"Koeleria macrantha","null",0.9651508,0.544465
"Q2",2011,0.000268865859995,"Koeleria macrantha","null",0.99045551,0.50624736
"Q2",2011,0.000671624315565,"Koeleria macrantha","null",0.87812519,0.3908641
"Q2",2011,0.000723427748739,"Koeleria macrantha","null",0.94184943,0.35748272
"Q2",2011,0.000677224780968,"Koeleria macrantha","null",0.8503097,0.74082787
"Q2",2011,0.000768090532829,"Koeleria macrantha","null",0.78547897,0.49733532
"Q2",2011,5.9636336591e-05,"Koeleria macrantha","null",0.33713084,0.99678719
"Q2",2011,0.000212674002445,"Koeleria macrantha","null",0.56570497,0.49905171
"Q2",2011,7.2244844292e-05,"Pseudoroegneria spicata","null",0.58179228,0.7066265
"Q2",2011,5.7333816625e-05,"Koeleria macrantha","null",0.52668362,0.69814994
"Q2",2011,5.9293928452e-05,"Pseudoroegneria spicata","null",0.85224761,0.02118792
"Q2",2011,0.008678613172577,"Artemisia tripartita","276",0.14124673,0.09589482
"Q2",2011,0.006282214503205,"Artemisia tripartita","a",0.33879459,0.03601193
"Q2",2011,0.002120520967594,"Balsamorhiza sagittata","d",0.3847576,0.99169112
"Q2",2011,0.30883158532913,"Artemisia tripartita","b",0.66072608,0.77292543
"Q2",2011,0.036054133054675,"Artemisia tripartita","c",0.89564978,0.36721848
"Q2",2011,0.033053203160699,"Balsamorhiza sagittata","25",0.8545013,0.26080917
"Q2",2011,0.139288343522719,"Balsamorhiza sagittata","269",0.16340232,0.7872009
"Q2",2011,0.022527722670624,"Purshia tridentata","e",0.60459661,0.08730737
"Q2",2011,0.04153242460279,"Artemisia tripartita","116",0.54657381,0.23280175
